prego_id	rank	taxon_id	taxon_label	prego_score	direct_flag	channels	corroborated_by
ENVO:00000078	12	NCBITaxon:110638	Arthrobacter sp. 'SMCC G982'	4	TRUE	environmental_samples	
ENVO:00000078	13	NCBITaxon:110639	Arthrobacter sp. 'SMCC G984'	4	TRUE	environmental_samples	
ENVO:00000078	14	NCBITaxon:110645	Arthrobacter sp. 'SMCC ZAT004'	4	TRUE	environmental_samples	
ENVO:00000078	15	NCBITaxon:110648	Arthrobacter sp. 'SMCC ZAT013'	4	TRUE	environmental_samples	
ENVO:00000078	16	NCBITaxon:110933	Leifsonia poae	4	TRUE	environmental_samples	
ENVO:00000078	17	NCBITaxon:114707	uncultured Pseudomonas sp.	4	TRUE	environmental_samples	
ENVO:00000078	18	NCBITaxon:114715	uncultured Ralstonia sp.	4	TRUE	environmental_samples	
ENVO:00000078	19	NCBITaxon:115828	Streptomyces maritimus	4	TRUE	environmental_samples	
ENVO:00000078	20	NCBITaxon:117680	Pseudomonas reactans	4	TRUE	environmental_samples	
ENVO:00000078	21	NCBITaxon:120602		4	TRUE	environmental_samples	
ENVO:00000078	22	NCBITaxon:121845		4	TRUE	environmental_samples	
ENVO:00000078	23	NCBITaxon:122866	Arthrobacter keyseri	4	TRUE	environmental_samples	
ENVO:00000078	24	NCBITaxon:1229	Nitrosococcus oceani	4	TRUE	environmental_samples	
ENVO:00000078	25	NCBITaxon:123088		4	TRUE	environmental_samples	
ENVO:00000081	1	NCBITaxon:1040987	Mesorhizobium sp. WSM3626	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	2	NCBITaxon:1120999	Andreprevotia chitinilytica DSM 18519	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	3	NCBITaxon:1121125	Brevundimonas naejangsanensis DSM 23858	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	4	NCBITaxon:1121375	Deefgea rivuli DSM 18356	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	5	NCBITaxon:1121938	Halobacillus kuroshimensis DSM 18393	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	6	NCBITaxon:1123252	Shimazuella kribbensis DSM 45090	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	7	NCBITaxon:1123253	Silanimonas lenta DSM 16282	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	8	NCBITaxon:333146	Ferroplasma acidarmanus Fer1	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	9	NCBITaxon:523846	Methanothermus fervidus DSM 2088	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	10	NCBITaxon:563040	Sulfurimonas autotrophica DSM 16294	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	11	NCBITaxon:588319	Palaeococcus ferrophilus DSM 13482	3	TRUE	annotated_genomes_isolates	
ENVO:00000081	12	NCBITaxon:937777	Deinococcus peraridilitoris DSM 19664	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	1	NCBITaxon:1121901	Flavobacterium tegetincola DSM 22377	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	2	NCBITaxon:1121938	Halobacillus kuroshimensis DSM 18393	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	3	NCBITaxon:1122181	Yoonia vestfoldensis DSM 16212	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	4	NCBITaxon:1123037	Psychroserpens burtonensis DSM 12212	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	5	NCBITaxon:238540	Algoriphagus antarcticus	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	6	NCBITaxon:563040	Sulfurimonas autotrophica DSM 16294	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	7	NCBITaxon:588319	Palaeococcus ferrophilus DSM 13482	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	8	NCBITaxon:74349	Sulfitobacter guttiformis	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	9	NCBITaxon:746697	Aequorivita sublithincola DSM 14238	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	10	NCBITaxon:768704	Desulfosporosinus meridiei DSM 13257	3	TRUE	annotated_genomes_isolates	
ENVO:00000083	11	NCBITaxon:937777	Deinococcus peraridilitoris DSM 19664	3	TRUE	annotated_genomes_isolates	
ENVO:00000084	1	NCBITaxon:3197		1.28264	TRUE	environmental_samples	
ENVO:00000084	2	NCBITaxon:68825	Rasamsonia emersonii	1.16138	TRUE	environmental_samples	
ENVO:00000084	3	NCBITaxon:280637		1.14421	TRUE	environmental_samples	
ENVO:00000084	4	NCBITaxon:128	Isosphaera pallida	1.05749	TRUE	environmental_samples	
ENVO:00000084	5	NCBITaxon:634177	Komagataeibacter medellinensis NBRC 3288	1.01869	TRUE	environmental_samples	
ENVO:00000084	6	NCBITaxon:554155	Microsporum canis CBS 113480	1.01425	TRUE	environmental_samples	
ENVO:00000084	7	NCBITaxon:189918	Mycobacterium sp. KMS	1.01017	TRUE	environmental_samples	
ENVO:00000084	8	NCBITaxon:510516	Aspergillus oryzae RIB40	1.00774	TRUE	environmental_samples	
ENVO:00000084	9	NCBITaxon:535722	Nannizzia gypsea CBS 118893	1.0073	TRUE	environmental_samples	
ENVO:00000084	10	NCBITaxon:33075	Acidobacterium capsulatum	1.0045	TRUE	environmental_samples	
ENVO:00000084	11	NCBITaxon:363269		1.00436	TRUE	environmental_samples	
ENVO:00000084	12	NCBITaxon:707241	Sinorhizobium meliloti SM11	1.00309	TRUE	environmental_samples	
ENVO:00000084	13	NCBITaxon:480224	Chloroflexus aurantiacus Y-400-fl	1.00171	TRUE	environmental_samples	
ENVO:00000086	1	NCBITaxon:200616	Rhodoplanes tepidamans	2.34363	TRUE	environmental_samples	
ENVO:00000086	2	NCBITaxon:722413	Bradyrhizobium sp. JS329	2.31071	TRUE	environmental_samples	
ENVO:00000086	3	NCBITaxon:520488	Brucella suis bv. 4 str. 40	2.31053	TRUE	environmental_samples	
ENVO:00000086	4	NCBITaxon:200251	Rhodococcus sp. AN-22	2.30016	TRUE	environmental_samples	
ENVO:00000086	5	NCBITaxon:285482	Streptomyces tsusimaensis	2.29703	TRUE	environmental_samples	
ENVO:00000086	6	NCBITaxon:268954	Corynebacterium sp. C12	2.29139	TRUE	environmental_samples	
ENVO:00000086	7	NCBITaxon:83784	Paraburkholderia sartisoli	2.28543	TRUE	environmental_samples	
ENVO:00000086	8	NCBITaxon:104660		2.2789	TRUE	environmental_samples	
ENVO:00000086	9	NCBITaxon:107634	Methylosinus sp. LW2	2.27091	TRUE	environmental_samples	
ENVO:00000086	10	NCBITaxon:86668	Neobacillus niacini	2.27035	TRUE	environmental_samples	
ENVO:00000086	11	NCBITaxon:280	Xanthobacter autotrophicus	2.26904	TRUE	environmental_samples	
ENVO:00000086	12	NCBITaxon:53463	Paracoccus solventivorans	2.25882	TRUE	environmental_samples	
ENVO:00000086	13	NCBITaxon:47958	Methylorubrum thiocyanatum	2.25657	TRUE	environmental_samples	
ENVO:00000086	14	NCBITaxon:68895	Cupriavidus basilensis	2.24977	TRUE	environmental_samples	
ENVO:00000086	15	NCBITaxon:67274	Streptomyces argenteolus	2.24872	TRUE	environmental_samples	
ENVO:00000086	16	NCBITaxon:1961	Streptomyces virginiae	2.24838	TRUE	environmental_samples	
ENVO:00000086	17	NCBITaxon:328552		2.24753	TRUE	environmental_samples	
ENVO:00000086	18	NCBITaxon:187303	Methylocystis hydrogenophila	2.2426	TRUE	environmental_samples	
ENVO:00000086	19	NCBITaxon:31994	Beijerinckia indica subsp. indica	2.24058	TRUE	environmental_samples	
ENVO:00000086	20	NCBITaxon:1946	Streptomyces kasugaensis	2.24057	TRUE	environmental_samples	
ENVO:00000086	21	NCBITaxon:115828	Streptomyces maritimus	2.23991	TRUE	environmental_samples	
ENVO:00000086	22	NCBITaxon:92743	Streptomyces paromomycinus	2.23592	TRUE	environmental_samples	
ENVO:00000086	23	NCBITaxon:464	Fluoribacter gormanii	2.23588	TRUE	environmental_samples	
ENVO:00000086	24	NCBITaxon:1455611	Mycobacterium tuberculosis K85	2.23313	TRUE	environmental_samples	
ENVO:00000086	25	NCBITaxon:299254	Streptomyces sp. NRRL 11266	2.23163	TRUE	environmental_samples	
ENVO:00000090	1	NCBITaxon:1117647	Simiduia agarivorans SA1 = DSM 21679	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	2	NCBITaxon:1120951	Aequorivita capsosiphonis DSM 23843	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	3	NCBITaxon:1120963	Algicola sagamiensis DSM 14643	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	4	NCBITaxon:1120966	Algoriphagus marincola DSM 16067	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	5	NCBITaxon:1120969	Aliagarivorans marinus DSM 23064	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	6	NCBITaxon:1121392	Desulfatibacillum aliphaticivorans DSM 15576	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	7	NCBITaxon:1121396	Desulfobacter curvatus DSM 3379	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	8	NCBITaxon:1121399	Desulfatiglans anilini DSM 4660	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	9	NCBITaxon:1121434	Halodesulfovibrio aestuarii DSM 10141	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	10	NCBITaxon:1121453	Desulfovibrio inopinatus DSM 10711	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	11	NCBITaxon:1121457	Halodesulfovibrio marinisediminis DSM 17456	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	12	NCBITaxon:1121875	Eudoraea adriatica DSM 19308	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	13	NCBITaxon:1121937	Haliea salexigens DSM 19537	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	14	NCBITaxon:1130382	Spirochaetes bacterium SCGC AAA257-G10	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	15	NCBITaxon:1130383	Spirochaetes bacterium SCGC AAA257-P05	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	16	NCBITaxon:1168067	Hydrogenovibrio kuenenii DSM 12350	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	17	NCBITaxon:1265505	Desulfospira joergensenii DSM 10085	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	18	NCBITaxon:1415755	Halomonas sp. TG39a	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	19	NCBITaxon:150146	Flavobacterium gillisiae	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	20	NCBITaxon:89065	Pseudomonas abietaniphila	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	21	NCBITaxon:926559	Galbibacter orientalis DSM 19592	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	22	NCBITaxon:999549	Leisingera caerulea DSM 24564	4	TRUE	annotated_genomes_isolates	
ENVO:00000090	23	NCBITaxon:1121466	Oleidesulfovibrio vietnamensis DSM 10520	3	TRUE	annotated_genomes_isolates	
ENVO:00000090	24	NCBITaxon:487796	Flavobacteria bacterium MS024-2A	3	TRUE	annotated_genomes_isolates	
ENVO:00000090	25	NCBITaxon:487797	Flavobacteria bacterium MS024-3C	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	1	NCBITaxon:1040984	Mesorhizobium sp. WSM1293	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	2	NCBITaxon:1121014	Arenimonas donghaensis DSM 18148 = HO3-R19	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	3	NCBITaxon:1122176	Lewinella cohaerens DSM 23179	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	4	NCBITaxon:1408433	Crocinitomix catalasitica ATCC 23190	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	5	NCBITaxon:364197	Pseudomonas pohangensis	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	6	NCBITaxon:395491	Rhizobium leguminosarum bv. trifolii WSM1325	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	7	NCBITaxon:502025	Haliangium ochraceum DSM 14365	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	8	NCBITaxon:568099	Litorimonas taeanensis	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	9	NCBITaxon:643867	Marivirga tractuosa DSM 4126	4	TRUE	annotated_genomes_isolates	
ENVO:00000091	10	NCBITaxon:1120966	Algoriphagus marincola DSM 16067	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	11	NCBITaxon:1121878	Ferrimonas futtsuensis DSM 18154	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	12	NCBITaxon:1121879	Ferrimonas kyonanensis DSM 18153	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	13	NCBITaxon:1122197	Marinobacter daepoensis DSM 16072	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	14	NCBITaxon:1397696	Exiguobacterium marinum DSM 16307	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	15	NCBITaxon:163908	Anabaena sp. PCC 7108	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	16	NCBITaxon:285258	Tenacibaculum lutimaris	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	17	NCBITaxon:306540	Halolactibacillus halophilus	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	18	NCBITaxon:306541	Halolactibacillus miurensis	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	19	NCBITaxon:418643	Brevibacterium marinum	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	20	NCBITaxon:523845	Methanothermococcus thermolithotrophicus DSM 2095	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	21	NCBITaxon:551275	Hirschia maritima DSM 19733	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	22	NCBITaxon:551789	Ponticaulis koreensis DSM 19734	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	23	NCBITaxon:657014	Thalassovita taeanensis	3	TRUE	annotated_genomes_isolates	
ENVO:00000091	24	NCBITaxon:999547	Leisingera daeponensis DSM 23529	3	TRUE	annotated_genomes_isolates	
ENVO:00000096	1	NCBITaxon:1346290	Methyloversatilis thermotolerans	3	TRUE	annotated_genomes_isolates	
ENVO:00000096	2	NCBITaxon:768672	Desulfurococcus amylolyticus DSM 16532	3	TRUE	annotated_genomes_isolates	
ENVO:00000096	3	NCBITaxon:926567	Thermanaerovibrio velox DSM 12556	3	TRUE	annotated_genomes_isolates	
ENVO:00000097	1	NCBITaxon:1121377	Deinococcus apachensis DSM 19763	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	2	NCBITaxon:1123226	Saccharibacillus kuerlensis DSM 22868	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	3	NCBITaxon:1123233	Salinicoccus luteus DSM 17002	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	4	NCBITaxon:1137989	Geodermatophilus normandii	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	5	NCBITaxon:119532	Microcoleus vaginatus	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	6	NCBITaxon:232991	Dulcicalothrix desertica PCC 7102	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	7	NCBITaxon:309889	Deinococcus yavapaiensis	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	8	NCBITaxon:322509	Dietzia kunjamensis	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	9	NCBITaxon:459528	Pseudomonas duriflava	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	10	NCBITaxon:526225	Geodermatophilus obscurus DSM 43160	4	TRUE	annotated_genomes_isolates|environmental_samples	
ENVO:00000097	11	NCBITaxon:669365	Microcoleus vaginatus PCC 9802	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	12	NCBITaxon:695939	Deinococcus hopiensis KR-140	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	13	NCBITaxon:709986	Deinococcus maricopensis DSM 21211	4	TRUE	annotated_genomes_isolates|environmental_samples	
ENVO:00000097	14	NCBITaxon:756067	Microcoleus vaginatus FGP-2	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	15	NCBITaxon:926554	Deinococcus pimensis DSM 21231	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	16	NCBITaxon:937777	Deinococcus peraridilitoris DSM 19664	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	17	NCBITaxon:987045	Jiangella gansuensis DSM 44835	4	TRUE	annotated_genomes_isolates	
ENVO:00000097	18	NCBITaxon:1122938	Pasteurella testudinis DSM 23072	3	TRUE	annotated_genomes_isolates	
ENVO:00000097	19	NCBITaxon:1564159	Geodermatophilus pulveris	3	TRUE	annotated_genomes_isolates	
ENVO:00000097	20	NCBITaxon:1708715	Ensifer aridi	3	TRUE	annotated_genomes_isolates	
ENVO:00000097	21	NCBITaxon:2030	Kibdelosporangium aridum	3	TRUE	annotated_genomes_isolates	
ENVO:00000097	22	NCBITaxon:2485162	Neorhizobium sp. R1-B	3	TRUE	annotated_genomes_isolates	
ENVO:00000097	23	NCBITaxon:2485163	Methylocaldum gracile subsp. desertum	3	TRUE	annotated_genomes_isolates	
ENVO:00000097	24	NCBITaxon:2485164	Bradyrhizobium sp. W	3	TRUE	annotated_genomes_isolates	
ENVO:00000097	25	NCBITaxon:2485165	Bradyrhizobium sp. R2.2-H	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	1	NCBITaxon:1004304	Hydrotalea sandarakina	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	2	NCBITaxon:1040981	Mesorhizobium ciceri WSM4083	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	3	NCBITaxon:1068979	Amycolatopsis thermoflava N1165	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	4	NCBITaxon:1111730	Flavobacterium antarcticum DSM 19726	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	5	NCBITaxon:1120953	Aestuariibacter salexigens DSM 15300	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	6	NCBITaxon:1120956	Afifella pfennigii DSM 17143	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	7	NCBITaxon:1120965	Algoriphagus mannitolivorans DSM 15301	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	8	NCBITaxon:1120989	Anaerobranca californiensis DSM 14826	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	9	NCBITaxon:1120999	Andreprevotia chitinilytica DSM 18519	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	10	NCBITaxon:1121012	Arenibacter latericius DSM 15913	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	11	NCBITaxon:1121256	Caldanaerobius fijiensis DSM 17918	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	12	NCBITaxon:1121374	Dasania marina DSM 21967	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	13	NCBITaxon:1121390	Desulfacinum hydrothermale DSM 13146	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	14	NCBITaxon:1121479	Pseudodonghicola xiamenensis DSM 18339	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	15	NCBITaxon:1121862	Endozoicomonas elysicola DSM 22380	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	16	NCBITaxon:1121890	Flavobacterium frigidarium DSM 17623	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	17	NCBITaxon:1121935	Hahella ganghwensis DSM 17046	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	18	NCBITaxon:1122201	Marinobacterium litorale DSM 23545	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	19	NCBITaxon:1122202	Marinobacterium rhizophilum DSM 18822	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	20	NCBITaxon:1122206	Marinomonas polaris DSM 16579	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	21	NCBITaxon:1122211	Marinospirillum insulare DSM 21763	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	22	NCBITaxon:1122252	Marinospirillum celere	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	23	NCBITaxon:1122601	Pseudovibrio exalbescens DSM 16456	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	24	NCBITaxon:1122609	Nocardioides halotolerans DSM 19273	3	TRUE	annotated_genomes_isolates	
ENVO:00000098	25	NCBITaxon:1123035	Psychroflexus tropicus DSM 15496	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	1	NCBITaxon:1050202	Actinopolyspora mortivallis DSM 44261	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	2	NCBITaxon:1120958	Agrococcus lahaulensis DSM 17612	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	3	NCBITaxon:1121032	Azonexus hydrophilus DSM 23864	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	4	NCBITaxon:1122187	Lysobacter oryzae DSM 21044	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	5	NCBITaxon:1123276	Spirosoma luteum DSM 19990	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	6	NCBITaxon:1123278	Spirosoma spitsbergense DSM 19989	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	7	NCBITaxon:1305835	Rhodococcus sp. JG-3	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	8	NCBITaxon:1469607	[Scytonema hofmanni] UTEX 2349	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	9	NCBITaxon:179878	Sphingomonas elodea	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	10	NCBITaxon:293050	Rhodococcoides kroppenstedtii	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	11	NCBITaxon:33922	Mycoplasmopsis agassizii	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	12	NCBITaxon:405440	Xylella fastidiosa M12	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	13	NCBITaxon:405441	Xylella fastidiosa M23	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	14	NCBITaxon:419942	Saccharolobus islandicus Y.N.15.51	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	15	NCBITaxon:431489	Demequina lutea	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	16	NCBITaxon:441209	Roseinatronobacter bogoriensis subsp. barguzinensis	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	17	NCBITaxon:632348	Caldicellulosiruptor kronotskyensis 2002	3	TRUE	annotated_genomes_isolates	
ENVO:00000100	18	NCBITaxon:889453	Alkalitalea saponilacus	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	1	NCBITaxon:102129	Leptolyngbya sp. PCC 7375	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	2	NCBITaxon:1037355		3	TRUE	annotated_genomes_isolates	
ENVO:00000104	3	NCBITaxon:1052844	Parcubacteria bacterium SCGC AAA040-L21	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	4	NCBITaxon:1052848	Parcubacteria bacterium SCGC AAA036-E14	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	5	NCBITaxon:1089549	Haloglycomyces albus DSM 45210	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	6	NCBITaxon:1104584	Candidatus Altimarinus pacificus JGI 0000068-E11	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	7	NCBITaxon:1111733	Massilia alkalitolerans DSM 17462	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	8	NCBITaxon:1121085	Salibacterium aidingense DSM 18341	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	9	NCBITaxon:1121122	Brevibacterium album DSM 18261	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	10	NCBITaxon:1121266	Caminicella sporogenes DSM 14501	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	11	NCBITaxon:1121278	Chitinimonas koreensis DSM 17726	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	12	NCBITaxon:1121362	Corynebacterium halotolerans YIM 70093 = DSM 44683	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	13	NCBITaxon:1121398	Desulfobacter vibrioformis DSM 8776	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	14	NCBITaxon:1121451	Maridesulfovibrio hydrothermalis AM13 = DSM 14728	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	15	NCBITaxon:1121480	Pseudoduganella violaceinigra DSM 15887	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	16	NCBITaxon:1121484	Dyadobacter ginsengisoli DSM 21015	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	17	NCBITaxon:1121884	Flavisolibacter ginsengisoli DSM 18119	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	18	NCBITaxon:1121885	Flavisolibacter ginsengiterrae DSM 18136	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	19	NCBITaxon:1121928	Gordonia shandongensis DSM 45094	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	20	NCBITaxon:1121929	Gracilibacillus lacisalsi DSM 19029	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	21	NCBITaxon:1121943	Modicisalibacter luteus DSM 23508	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	22	NCBITaxon:1122124	Pseudidiomarina sediminum DSM 21906	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	23	NCBITaxon:1122920	Paenibacillus harenae DSM 16969	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	24	NCBITaxon:1122922	Paenibacillus massiliensis subsp. panacisoli DSM 21345	3	TRUE	annotated_genomes_isolates	
ENVO:00000104	25	NCBITaxon:1123061	Neoroseomonas lacus DSM 19439	3	TRUE	annotated_genomes_isolates	
ENVO:00000106	1	NCBITaxon:1298856	Sphingomonas sp. URHD0007	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	2	NCBITaxon:1298857	Candidatus Solirubrobacter pratensis	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	3	NCBITaxon:1298859		4	TRUE	annotated_genomes_isolates	
ENVO:00000106	4	NCBITaxon:1298861	Lysobacter sp. URHA0019	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	5	NCBITaxon:1298862	Caulobacter sp. URHA0033	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	6	NCBITaxon:1298863	Marmoricola sp. URHB0036	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	7	NCBITaxon:1298864	Mycobacterium sp. URHD0025	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	8	NCBITaxon:1302620	Cellulomonas sp. URHD0024	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	9	NCBITaxon:1380346	Streptomyces sp. URHA0041	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	10	NCBITaxon:1380349	Micromonosporaceae bacterium URHE0070	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	11	NCBITaxon:1380350	Mesorhizobium sp. URHC0008	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	12	NCBITaxon:1380351	Mesorhizobium sp. URHB0007	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	13	NCBITaxon:1380352	Bradyrhizobium sp. URHA0013	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	14	NCBITaxon:1380353	Geodermatophilaceae bacterium URHB0062	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	15	NCBITaxon:1380354	Cellulomonas sp. URHE0023	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	16	NCBITaxon:1380355	Bradyrhizobium sp. URHD0069	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	17	NCBITaxon:1380356	Blastococcus sp. URHD0036	4	TRUE	annotated_genomes_isolates	
ENVO:00000106	18	NCBITaxon:1380357	Rhodospirillales bacterium URHD0017	4	TRUE	annotated_genomes_isolates	
